timestamp,machine_id,machine_type,machine_age_hours,hours_since_last_maintenance,last_maintenance_type,vibration_rms_mm_s,bearing_temperature_C,motor_current_A,hydraulic_pressure_bar,oil_condition_index,coolant_flow_L_min,noise_level_dB,torque_Nm,speed_deviation_pct,power_factor,insulation_resistance_MOhm,cumulative_load_cycles,anomaly_events_last_30d,degradation_index,rul_hours,failure_mode,alert_level
2023-01-09 06:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,18263.9,814.0,Lubrication,4.609,84.0,529.2,179.0,52.8,91.8,75.9,253.9,0.359,0.862,332.1,255907,3,0.4805,12768.6,Normal,Normal
2023-01-09 09:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,30142.3,196.0,Seal Replacement,8.292,76.8,944.3,163.0,32.8,70.6,85.8,460.2,5.783,0.83,193.7,288185,6,0.9018,5021.3,Bearing Failure,Critical
2023-01-09 11:00:00,Hot_Strip_Mill_01,Hot Strip Mill,290.0,571.0,Full Overhaul,0.607,84.8,867.3,205.0,91.5,121.5,71.0,461.7,1.484,0.934,512.1,4434,0,0.0,36056.3,Normal,Normal
2023-01-09 11:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,1327.6,1464.0,Seal Replacement,2.048,114.7,1269.1,187.5,89.5,113.1,73.8,665.2,2.159,0.95,486.9,15562,1,0.1424,23498.3,Normal,Normal
2023-01-09 12:00:00,Hot_Strip_Mill_03,Hot Strip Mill,31922.6,1511.0,Full Overhaul,8.109,104.0,1107.5,168.0,26.9,81.0,81.7,586.8,2.341,0.817,197.3,397375,3,0.8669,6537.8,Bearing Failure,Warning
2023-01-09 13:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,27159.1,649.0,Lubrication,7.66,128.3,1417.2,165.8,33.8,82.4,87.4,776.5,3.813,0.828,221.2,237791,2,0.8371,0.0,Mechanical Wear,Immediate Action
2023-01-09 14:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,15829.6,1879.0,Seal Replacement,5.584,66.5,877.5,183.7,57.8,91.7,77.8,409.6,1.805,0.893,332.5,274051,3,0.5137,20712.5,Normal,Normal
2023-01-09 17:00:00,Pickling_Line_03,Pickling Line,26401.0,1003.0,Full Overhaul,7.447,68.9,336.4,170.5,38.9,72.9,83.3,177.6,3.486,0.829,230.1,402135,3,0.7855,3226.7,Electrical Fault,Critical
2023-01-09 19:00:00,Annealing_Furnace_02,Annealing Furnace,33451.8,1757.0,Bearing Replacement,9.184,141.5,461.9,159.4,22.6,63.5,85.2,243.4,0.099,0.844,155.6,501070,7,1.0,0.0,Thermal Degradation,Immediate Action
2023-01-09 20:00:00,Annealing_Furnace_01,Annealing Furnace,27045.9,1060.0,Bearing Replacement,7.815,135.8,438.6,164.5,44.2,76.7,82.9,229.0,4.874,0.832,250.4,429950,5,0.7629,3078.1,Thermal Degradation,Critical
2023-01-09 23:00:00,Hydraulic_Press_01,Hydraulic Press,29498.8,24.0,Full Overhaul,7.749,84.5,257.2,167.7,35.9,75.1,84.5,131.5,2.085,0.827,272.1,470947,5,0.8492,0.0,Lubrication Failure,Immediate Action
2023-01-09 23:00:00,Hydraulic_Press_01,Hydraulic Press,26645.2,199.0,Alignment Check,7.534,83.2,244.5,167.1,38.4,82.8,83.4,135.2,1.692,0.866,261.1,325803,8,0.7725,0.0,Mechanical Wear,Immediate Action
2023-01-10 04:00:00,Hydraulic_Press_01,Hydraulic Press,5970.6,210.0,Lubrication,2.337,74.3,215.9,191.5,88.7,108.5,77.8,107.5,0.897,0.93,443.8,67430,0,0.2001,13741.2,Normal,Normal
2023-01-10 07:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,6909.3,1720.0,Seal Replacement,2.934,83.7,462.7,199.7,93.0,113.3,78.1,225.5,2.877,0.914,449.8,122545,0,0.1921,22982.1,Normal,Normal
2023-01-10 07:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,29191.7,1435.0,Electrical Inspection,7.173,124.9,1438.2,174.2,38.0,77.0,82.9,724.9,2.87,0.856,257.0,337754,4,0.7431,0.0,Thermal Degradation,Immediate Action
2023-01-10 08:00:00,Hydraulic_Press_02,Hydraulic Press,31252.1,1051.0,Electrical Inspection,8.673,82.4,256.2,154.4,22.2,71.8,83.2,126.9,2.277,0.769,196.6,313582,6,0.9358,0.0,Bearing Failure,Immediate Action
2023-01-10 08:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,16106.9,1709.0,Seal Replacement,4.26,121.9,1304.0,186.3,62.3,94.7,81.0,670.8,0.497,0.872,353.7,222938,3,0.4416,8565.5,Normal,Normal
2023-01-10 09:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,23726.5,744.0,Seal Replacement,7.104,130.0,1457.0,175.5,28.8,77.4,85.6,766.1,4.857,0.833,251.0,367947,3,0.7759,1244.4,Electrical Fault,Immediate Action
2023-01-10 10:00:00,Rolling_Mill_01,Rolling Mill,17453.7,204.0,Bearing Replacement,4.914,99.6,988.9,179.0,56.3,96.2,81.8,509.7,1.068,0.859,329.1,247754,2,0.5051,22868.5,Normal,Normal
2023-01-10 12:00:00,Annealing_Furnace_01,Annealing Furnace,3380.3,518.0,Alignment Check,1.996,116.6,372.2,189.3,88.9,112.6,78.1,198.5,0.464,0.933,489.7,49487,0,0.1223,31292.9,Normal,Normal
2023-01-10 13:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,10246.2,236.0,Seal Replacement,3.75,69.8,478.4,187.0,69.0,98.6,72.5,250.4,2.263,0.865,426.8,185134,4,0.3703,20005.5,Normal,Normal
2023-01-10 15:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,34432.2,1772.0,Full Overhaul,9.039,97.0,531.1,159.5,29.2,64.8,82.7,286.1,2.86,0.803,169.9,411561,9,0.9902,0.0,Bearing Failure,Immediate Action
2023-01-10 16:00:00,Pickling_Line_03,Pickling Line,33628.9,478.0,Alignment Check,9.46,75.0,351.1,177.6,22.9,67.2,87.1,172.8,0.036,0.785,151.5,408600,5,1.0,0.0,Lubrication Failure,Immediate Action
2023-01-10 17:00:00,Ladle_Crane_03,Ladle Crane,34870.8,143.0,Full Overhaul,9.563,65.4,390.9,157.6,20.0,72.9,83.0,216.3,3.687,0.802,202.5,592931,5,1.0,14278.6,Electrical Fault,Warning
2023-01-10 17:00:00,Rolling_Mill_01,Rolling Mill,11285.0,1501.0,Seal Replacement,3.526,93.2,929.9,187.6,76.6,103.6,73.1,446.0,3.233,0.865,401.8,112740,2,0.3516,26281.7,Normal,Normal
2023-01-10 18:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,29609.7,1550.0,Full Overhaul,7.406,89.7,534.3,160.6,32.4,84.4,83.6,266.7,1.806,0.83,277.2,310533,9,0.8015,641.3,Bearing Failure,Immediate Action
2023-01-10 19:00:00,Pickling_Line_03,Pickling Line,21422.5,170.0,Electrical Inspection,6.189,70.6,330.6,168.4,57.5,83.3,81.0,158.2,5.63,0.843,314.7,304995,6,0.6674,7185.2,Mechanical Wear,Warning
2023-01-10 21:00:00,Ladle_Crane_02,Ladle Crane,1500.3,1895.0,Alignment Check,0.644,46.6,335.9,203.9,98.5,112.1,68.6,155.4,0.104,0.929,512.2,27381,0,0.0125,48815.0,Normal,Normal
2023-01-10 22:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,31560.5,1281.0,Bearing Replacement,9.0,77.4,900.7,155.6,31.8,78.1,84.1,445.7,4.912,0.795,237.7,289655,5,0.8924,5433.5,Bearing Failure,Warning
2023-01-10 22:00:00,Hot_Strip_Mill_02,Hot Strip Mill,19554.3,1353.0,Lubrication,5.964,102.5,1042.8,166.6,45.5,89.6,82.8,552.6,1.848,0.886,288.7,195978,1,0.6217,16781.3,Thermal Degradation,Normal
2023-01-11 00:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,30409.8,1362.0,Lubrication,7.818,94.5,553.1,171.0,26.1,70.7,85.7,281.7,6.047,0.836,205.4,310237,5,0.8505,0.0,Mechanical Wear,Immediate Action
2023-01-11 01:00:00,Rolling_Mill_03,Rolling Mill,29221.6,549.0,Lubrication,7.965,99.7,1076.9,164.0,39.3,80.9,86.3,525.7,5.863,0.811,214.6,280893,2,0.8523,12372.0,Lubrication Failure,Normal
2023-01-11 02:00:00,Rolling_Mill_03,Rolling Mill,29171.9,886.0,Alignment Check,7.906,97.2,1036.8,165.4,35.7,64.3,83.5,537.5,2.254,0.814,209.9,564143,5,0.8308,9662.2,Bearing Failure,Warning
2023-01-11 03:00:00,Rolling_Mill_01,Rolling Mill,24466.3,1811.0,Full Overhaul,6.549,94.5,1047.0,175.0,43.0,80.2,84.9,526.7,2.938,0.824,257.3,412976,2,0.6981,16878.4,Electrical Fault,Normal
2023-01-11 04:00:00,Annealing_Furnace_03,Annealing Furnace,10270.4,414.0,Seal Replacement,3.318,123.7,390.7,187.4,76.2,113.8,79.9,206.7,1.629,0.904,418.3,138235,3,0.286,22755.8,Normal,Normal
2023-01-11 04:00:00,Continuous_Caster_02,Continuous Caster,11832.0,1055.0,Electrical Inspection,3.02,106.7,650.4,180.6,71.9,119.6,76.7,325.6,1.839,0.932,424.2,136916,1,0.2862,21869.1,Normal,Normal
2023-01-11 06:00:00,Ladle_Crane_01,Ladle Crane,10865.6,646.0,Full Overhaul,3.406,52.3,344.4,183.2,70.2,107.7,76.1,167.8,0.145,0.909,384.8,101943,3,0.3377,39641.2,Normal,Normal
2023-01-11 06:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,799.6,1527.0,Full Overhaul,1.203,73.4,455.8,200.2,97.8,115.6,72.7,222.5,3.238,0.96,489.3,6624,1,0.0546,29343.3,Normal,Normal
2023-01-11 09:00:00,Annealing_Furnace_02,Annealing Furnace,20431.7,912.0,Lubrication,5.264,131.9,418.8,178.1,55.9,94.1,77.8,226.7,4.928,0.843,338.9,322804,3,0.5547,11399.0,Lubrication Failure,Normal
2023-01-11 09:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,24489.3,685.0,Full Overhaul,7.106,84.4,542.7,180.4,49.6,76.0,81.5,270.4,0.769,0.837,267.3,344338,5,0.6776,4136.5,Electrical Fault,Critical
2023-01-11 10:00:00,Hydraulic_Press_01,Hydraulic Press,29899.9,1186.0,Alignment Check,8.15,82.3,260.9,166.1,14.3,72.8,86.7,138.5,2.072,0.821,229.3,451763,7,0.8999,0.0,Thermal Degradation,Immediate Action
2023-01-11 10:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,4991.8,212.0,Lubrication,2.023,75.9,467.4,190.5,90.5,105.4,74.6,241.6,0.549,0.886,471.2,49966,2,0.1294,24867.6,Normal,Normal
2023-01-11 16:00:00,Ladle_Crane_03,Ladle Crane,3418.8,1926.0,Lubrication,1.322,45.4,321.2,192.7,87.3,118.4,74.8,164.4,1.152,0.962,468.2,29033,1,0.0945,45190.7,Normal,Normal
2023-01-11 16:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,379.5,1567.0,Alignment Check,1.061,79.4,462.3,207.4,89.0,123.9,68.8,229.0,1.747,0.933,503.3,3966,0,0.0,28445.9,Normal,Normal
2023-01-11 16:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,19092.0,1120.0,Lubrication,5.274,80.7,488.8,185.0,59.9,98.0,81.2,244.1,2.077,0.855,325.5,287617,5,0.5501,9379.5,Lubrication Failure,Normal
2023-01-11 21:00:00,Rolling_Mill_02,Rolling Mill,1992.0,1690.0,Alignment Check,1.529,85.1,832.8,202.3,91.7,123.3,71.1,394.2,0.406,0.965,504.4,36783,0,0.0131,36750.1,Normal,Normal
2023-01-11 22:00:00,Rolling_Mill_01,Rolling Mill,25419.2,1233.0,Full Overhaul,6.448,101.7,959.5,175.5,50.8,82.5,82.0,478.4,5.21,0.855,258.4,455721,3,0.696,14972.3,Lubrication Failure,Normal
2023-01-12 04:00:00,Hot_Strip_Mill_01,Hot Strip Mill,2929.0,1081.0,Electrical Inspection,1.352,92.3,901.2,199.9,96.7,117.5,71.2,443.0,0.529,0.942,486.2,44128,0,0.0455,36110.1,Normal,Normal
2023-01-12 05:00:00,Pickling_Line_02,Pickling Line,25104.2,657.0,Bearing Replacement,7.182,70.5,328.6,162.7,39.9,78.6,86.4,169.6,1.768,0.847,293.3,476424,5,0.7604,2634.9,Bearing Failure,Critical
2023-01-12 06:00:00,Pickling_Line_02,Pickling Line,8811.9,956.0,Alignment Check,2.244,57.8,304.2,207.5,90.8,110.9,72.1,152.0,1.386,0.917,436.6,152154,0,0.1853,19831.8,Normal,Normal
2023-01-12 06:00:00,Hydraulic_Press_03,Hydraulic Press,30732.2,1237.0,Seal Replacement,8.175,85.7,250.5,162.2,28.1,74.9,85.2,128.4,2.658,0.835,199.6,347091,3,0.8914,0.0,Thermal Degradation,Immediate Action
2023-01-12 06:00:00,Pickling_Line_03,Pickling Line,28478.9,260.0,Alignment Check,7.874,71.0,330.1,169.7,32.5,81.7,81.4,183.1,1.219,0.812,247.3,540424,4,0.8025,0.0,Mechanical Wear,Immediate Action
2023-01-12 07:00:00,Rolling_Mill_03,Rolling Mill,30943.3,490.0,Full Overhaul,8.729,107.9,1025.3,161.0,28.3,73.9,86.1,539.9,3.669,0.81,190.7,612681,4,0.9231,8788.7,Lubrication Failure,Warning
2023-01-12 07:00:00,Continuous_Caster_02,Continuous Caster,33528.3,1447.0,Lubrication,9.067,115.6,739.4,164.6,20.9,64.5,88.9,397.8,8.629,0.779,156.7,424384,4,1.0,1900.2,Electrical Fault,Critical
2023-01-12 08:00:00,Ladle_Crane_03,Ladle Crane,32673.2,231.0,Bearing Replacement,8.085,67.1,377.0,171.3,24.6,76.4,82.9,204.2,1.893,0.824,203.9,534923,4,0.8715,15642.6,Mechanical Wear,Normal
2023-01-12 13:00:00,Blast_Furnace_Blower_02,Blast Furnace Blower,30070.1,196.0,Full Overhaul,9.514,92.7,552.3,166.8,41.3,79.4,84.6,298.0,1.872,0.849,234.1,315740,5,0.8311,0.0,Electrical Fault,Immediate Action
2023-01-12 13:00:00,Pickling_Line_01,Pickling Line,24299.0,639.0,Alignment Check,6.679,69.3,327.1,169.1,35.0,80.7,80.7,167.8,0.021,0.83,276.1,309736,4,0.6936,3974.9,Thermal Degradation,Critical
2023-01-12 13:00:00,Annealing_Furnace_03,Annealing Furnace,6042.0,641.0,Full Overhaul,1.762,125.5,387.6,187.1,90.1,109.7,75.8,196.6,0.097,0.927,456.8,96576,0,0.1446,25841.5,Normal,Normal
2023-01-12 14:00:00,Rolling_Mill_03,Rolling Mill,9582.6,1145.0,Seal Replacement,3.376,90.4,901.2,185.3,82.8,99.9,80.8,474.0,4.266,0.905,408.3,167319,0,0.3192,31302.0,Normal,Normal
2023-01-12 15:00:00,Rolling_Mill_01,Rolling Mill,7524.2,916.0,Lubrication,2.42,88.5,900.7,192.9,82.7,118.6,72.7,433.4,1.349,0.903,421.8,112241,3,0.2235,30211.4,Normal,Normal
2023-01-12 18:00:00,Rolling_Mill_03,Rolling Mill,21165.1,1500.0,Full Overhaul,5.659,96.7,960.0,174.6,42.1,96.2,83.7,499.9,0.946,0.872,314.0,357357,2,0.5951,16859.0,Lubrication Failure,Normal
2023-01-12 19:00:00,Continuous_Caster_02,Continuous Caster,17676.3,38.0,Seal Replacement,5.336,102.0,681.9,181.1,63.1,92.0,82.8,341.7,7.832,0.847,336.5,243570,3,0.5541,15719.0,Bearing Failure,Normal
2023-01-12 23:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,30361.1,182.0,Full Overhaul,7.949,135.6,1459.8,175.9,32.9,81.8,83.5,765.5,1.204,0.826,217.1,346792,5,0.8086,0.0,Bearing Failure,Immediate Action
2023-01-13 01:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,33348.3,496.0,Bearing Replacement,9.032,127.2,1494.3,160.9,28.7,80.7,87.5,767.2,2.163,0.817,192.8,548815,4,0.9395,0.0,Electrical Fault,Immediate Action
2023-01-13 04:00:00,Rolling_Mill_03,Rolling Mill,14229.6,78.0,Electrical Inspection,4.065,95.2,975.7,189.0,68.6,107.1,78.8,492.1,0.812,0.895,369.3,254650,5,0.419,26154.5,Normal,Normal
2023-01-13 06:00:00,Rolling_Mill_01,Rolling Mill,17771.6,328.0,Electrical Inspection,4.984,94.9,981.3,180.9,59.9,97.0,79.4,484.3,0.527,0.879,331.4,209943,5,0.5007,23132.0,Normal,Normal
2023-01-13 06:00:00,Continuous_Caster_02,Continuous Caster,34005.9,1455.0,Lubrication,7.515,114.1,728.4,168.9,24.4,75.0,83.3,355.7,0.159,0.804,218.7,446518,3,0.8164,2586.1,Bearing Failure,Critical
2023-01-13 06:00:00,Annealing_Furnace_02,Annealing Furnace,9740.7,1597.0,Electrical Inspection,3.125,124.4,412.4,188.2,78.4,111.3,77.8,218.6,0.34,0.927,459.8,117412,1,0.2953,23608.9,Normal,Normal
2023-01-13 07:00:00,Pickling_Line_02,Pickling Line,27754.4,1185.0,Seal Replacement,7.461,72.2,353.7,169.2,38.2,80.3,83.2,169.3,3.349,0.826,226.8,270509,4,0.8181,0.0,Bearing Failure,Immediate Action
2023-01-13 09:00:00,Electric_Arc_Furnace_02,Electric Arc Furnace,7960.9,1142.0,Seal Replacement,2.419,110.1,1224.3,188.8,77.8,109.5,76.6,633.3,0.405,0.893,450.4,136920,1,0.1768,15786.9,Normal,Normal
2023-01-13 10:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,23883.0,1254.0,Electrical Inspection,6.275,91.3,521.2,173.4,62.5,94.7,78.9,266.2,1.117,0.841,336.9,337259,4,0.5732,5548.3,Bearing Failure,Warning
2023-01-13 10:00:00,Annealing_Furnace_03,Annealing Furnace,8951.2,1602.0,Seal Replacement,2.46,127.1,391.2,188.1,80.3,105.7,79.5,209.0,1.855,0.889,432.0,89011,1,0.2219,23986.6,Normal,Normal
2023-01-13 12:00:00,Blast_Furnace_Blower_03,Blast Furnace Blower,30942.3,1686.0,Full Overhaul,8.054,86.8,559.6,156.3,39.2,68.6,82.8,297.2,0.65,0.797,226.9,376112,3,0.8739,0.0,Lubrication Failure,Immediate Action
2023-01-13 17:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,19695.6,678.0,Full Overhaul,5.306,121.2,1390.1,171.7,58.8,98.5,86.0,692.1,2.436,0.862,321.7,332637,5,0.5572,5286.2,Bearing Failure,Warning
2023-01-13 19:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,6589.1,833.0,Seal Replacement,2.062,106.2,1218.1,195.9,92.9,117.7,72.6,593.4,0.593,0.889,473.3,82640,1,0.0899,17993.0,Normal,Normal
2023-01-13 19:00:00,Annealing_Furnace_02,Annealing Furnace,7930.5,1617.0,Alignment Check,2.515,121.5,417.3,187.7,81.6,112.3,77.1,185.8,0.481,0.931,425.8,70273,0,0.2367,25587.5,Normal,Normal
2023-01-13 19:00:00,Ladle_Crane_01,Ladle Crane,17335.3,421.0,Bearing Replacement,5.41,59.6,364.3,177.9,61.2,83.4,82.2,185.0,4.338,0.893,309.1,160619,4,0.5467,31143.0,Normal,Normal
2023-01-13 20:00:00,Hydraulic_Press_01,Hydraulic Press,33659.9,1885.0,Lubrication,9.614,75.1,264.6,163.1,27.6,72.1,87.4,126.5,2.226,0.821,161.6,672435,2,1.0,0.0,Lubrication Failure,Immediate Action
2023-01-13 22:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,26960.5,1676.0,Seal Replacement,7.629,130.8,1391.2,168.0,28.6,79.9,86.7,723.7,1.749,0.8,264.2,354140,6,0.8314,0.0,Lubrication Failure,Immediate Action
2023-01-14 00:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,17142.0,882.0,Lubrication,4.415,70.1,881.1,182.3,62.7,96.8,77.2,421.4,5.034,0.898,369.8,267989,1,0.4291,20846.9,Normal,Normal
2023-01-14 02:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,11886.4,1027.0,Electrical Inspection,3.776,82.4,479.2,175.4,77.6,99.1,75.3,263.7,3.31,0.913,383.0,183429,0,0.3836,17488.3,Normal,Normal
2023-01-14 02:00:00,Hot_Strip_Mill_02,Hot Strip Mill,19269.5,875.0,Bearing Replacement,5.288,103.6,979.8,180.1,55.3,92.3,79.7,513.9,1.881,0.915,364.4,192564,0,0.5039,19825.8,Normal,Normal
2023-01-14 05:00:00,Cold_Rolling_Mill_02,Cold Rolling Mill,26217.8,458.0,Full Overhaul,7.299,86.6,911.8,165.1,37.0,88.4,85.4,474.7,0.97,0.806,226.6,335271,2,0.7885,9099.4,Lubrication Failure,Warning
2023-01-14 08:00:00,Hydraulic_Press_02,Hydraulic Press,27459.1,480.0,Seal Replacement,8.202,74.6,250.3,173.6,36.7,86.8,82.0,128.6,0.696,0.852,270.1,455081,0,0.7477,0.0,Lubrication Failure,Immediate Action
2023-01-14 08:00:00,Continuous_Caster_01,Continuous Caster,11428.8,606.0,Alignment Check,4.191,108.7,624.0,182.2,76.2,101.5,77.7,330.2,1.073,0.892,403.5,149683,1,0.3441,25387.1,Normal,Normal
2023-01-14 12:00:00,Hydraulic_Press_03,Hydraulic Press,25268.5,817.0,Bearing Replacement,7.685,84.8,246.5,162.3,23.8,76.9,81.4,134.1,2.451,0.84,235.5,380828,4,0.7987,0.0,Lubrication Failure,Immediate Action
2023-01-14 12:00:00,Continuous_Caster_02,Continuous Caster,23056.8,1788.0,Lubrication,6.702,106.3,698.5,178.9,47.2,84.6,83.1,366.4,2.96,0.834,262.8,287071,3,0.7054,12629.3,Lubrication Failure,Normal
2023-01-14 13:00:00,Pickling_Line_02,Pickling Line,33573.0,717.0,Seal Replacement,8.698,75.4,337.7,154.5,32.8,74.3,84.8,175.6,3.534,0.82,181.1,375378,7,0.9131,0.0,Electrical Fault,Immediate Action
2023-01-14 13:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,32595.1,1125.0,Full Overhaul,7.974,88.0,551.0,173.5,33.3,71.1,85.5,294.8,2.719,0.859,213.2,268087,4,0.8743,0.0,Electrical Fault,Immediate Action
2023-01-14 16:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,27649.3,177.0,Full Overhaul,7.656,124.6,1482.2,167.4,29.5,84.1,84.7,734.8,10.13,0.809,226.8,361968,4,0.8288,0.0,Thermal Degradation,Immediate Action
2023-01-14 17:00:00,Electric_Arc_Furnace_03,Electric Arc Furnace,25346.5,769.0,Seal Replacement,7.225,117.4,1516.2,166.7,19.1,79.2,82.0,716.1,2.345,0.805,230.1,323379,4,0.7902,103.5,Lubrication Failure,Immediate Action
2023-01-14 19:00:00,Ladle_Crane_02,Ladle Crane,9664.1,855.0,Seal Replacement,3.34,45.6,329.1,185.9,72.8,105.5,76.8,166.4,5.291,0.892,402.3,130717,1,0.2976,43350.4,Normal,Normal
2023-01-15 00:00:00,Hydraulic_Press_02,Hydraulic Press,29624.2,1006.0,Bearing Replacement,7.968,82.9,252.7,171.6,37.6,83.0,83.3,129.0,3.237,0.838,221.6,239313,5,0.8208,0.0,Electrical Fault,Immediate Action
2023-01-15 04:00:00,Continuous_Caster_01,Continuous Caster,15019.9,924.0,Full Overhaul,5.043,105.5,666.2,183.8,65.4,106.3,80.3,339.3,1.158,0.896,360.4,213408,2,0.4312,19921.3,Normal,Normal
2023-01-15 07:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,9601.2,1322.0,Lubrication,3.364,117.8,1291.3,189.0,80.7,105.8,78.3,659.9,0.986,0.868,423.2,90418,3,0.2959,14461.1,Normal,Normal
2023-01-15 07:00:00,Blast_Furnace_Blower_01,Blast Furnace Blower,13507.2,1700.0,Full Overhaul,4.137,85.2,495.6,184.4,68.4,93.8,78.1,248.4,3.141,0.889,380.9,188489,2,0.3814,16505.2,Normal,Normal
2023-01-15 12:00:00,Annealing_Furnace_03,Annealing Furnace,29274.1,1264.0,Seal Replacement,7.895,136.3,456.0,166.1,35.4,83.5,84.0,232.2,4.816,0.843,226.6,354360,5,0.7903,1974.3,Thermal Degradation,Critical
2023-01-15 13:00:00,Cold_Rolling_Mill_01,Cold Rolling Mill,5287.3,775.0,Lubrication,3.063,66.8,814.4,198.1,91.7,110.6,76.6,401.9,1.183,0.925,472.9,45075,0,0.2043,30437.4,Normal,Normal
2023-01-15 14:00:00,Pickling_Line_01,Pickling Line,16019.9,1546.0,Seal Replacement,5.392,70.3,321.9,175.6,52.4,89.8,82.2,168.8,4.592,0.873,320.0,159993,7,0.5516,11245.8,Electrical Fault,Normal
2023-01-15 16:00:00,Hydraulic_Press_01,Hydraulic Press,17283.3,1369.0,Full Overhaul,5.339,77.3,230.1,171.0,58.0,93.7,83.6,109.2,3.667,0.892,347.7,191779,3,0.5651,2809.9,Thermal Degradation,Critical
2023-01-15 18:00:00,Rolling_Mill_02,Rolling Mill,1378.4,1381.0,Bearing Replacement,0.688,83.3,816.4,201.5,100.0,116.8,71.5,391.3,0.075,0.945,519.0,14886,0,0.0,39910.3,Normal,Normal
2023-01-15 19:00:00,Ladle_Crane_01,Ladle Crane,6931.5,1574.0,Lubrication,2.918,49.5,349.2,182.6,91.4,99.5,73.3,178.1,1.945,0.919,427.3,105652,0,0.2558,42509.4,Normal,Normal
2023-01-15 20:00:00,Electric_Arc_Furnace_01,Electric Arc Furnace,28953.3,222.0,Bearing Replacement,8.077,123.8,1474.6,173.1,39.8,77.9,86.8,743.6,1.986,0.802,208.5,246963,2,0.8561,0.0,Electrical Fault,Immediate Action
2023-01-15 22:00:00,Hydraulic_Press_03,Hydraulic Press,29093.8,724.0,Alignment Check,8.647,84.4,250.2,170.1,38.9,75.4,87.1,133.5,8.332,0.86,291.5,387690,2,0.7984,0.0,Mechanical Wear,Immediate Action
2023-01-16 03:00:00,Annealing_Furnace_01,Annealing Furnace,10305.3,336.0,Electrical Inspection,2.918,117.5,404.0,181.6,87.8,108.8,75.1,190.6,0.463,0.896,513.1,183404,1,0.1963,23647.4,Normal,Normal
2023-01-16 04:00:00,Cold_Rolling_Mill_03,Cold Rolling Mill,30633.9,1545.0,Alignment Check,8.043,76.8,926.8,167.1,36.7,79.4,84.9,471.8,2.559,0.808,204.7,350015,2,0.8696,5810.4,Lubrication Failure,Warning
2023-01-16 04:00:00,Continuous_Caster_03,Continuous Caster,27035.2,1133.0,Alignment Check,7.256,113.1,736.8,166.5,33.5,69.9,87.1,355.1,4.715,0.832,254.5,412496,4,0.7906,7900.0,Lubrication Failure,Warning
2023-01-16 04:00:00,Hydraulic_Press_01,Hydraulic Press,14685.0,1979.0,Lubrication,3.668,68.2,227.7,191.8,79.7,99.9,75.3,117.8,4.287,0.887,378.8,280018,0,0.3642,4363.9,Normal,Warning
2023-01-16 05:00:00,Hydraulic_Press_01,Hydraulic Press,26219.4,1357.0,Full Overhaul,7.449,75.6,257.6,166.9,35.0,74.7,83.6,129.0,1.06,0.838,235.3,457851,4,0.8107,0.0,Lubrication Failure,Immediate Action
2023-01-16 08:00:00,Ladle_Crane_03,Ladle Crane,33650.6,153.0,Alignment Check,9.132,55.9,398.8,159.4,23.4,62.5,85.7,198.1,0.759,0.771,172.2,604924,3,1.0,16037.6,Thermal Degradation,Normal
2023-01-16 09:00:00,Ladle_Crane_03,Ladle Crane,16118.0,576.0,Bearing Replacement,5.241,53.5,344.6,178.6,63.1,96.0,79.3,186.7,1.118,0.841,413.9,213653,0,0.4839,33747.7,Normal,Normal
2023-01-16 10:00:00,Hydraulic_Press_03,Hydraulic Press,32969.4,1963.0,Bearing Replacement,8.647,87.1,266.7,152.4,23.8,76.6,83.4,132.9,4.234,0.833,199.4,456316,2,0.9289,0.0,Electrical Fault,Immediate Action
